Date,Close,Rendement,Taux de rendement,Volume
13/12/2011,3078.719971,-10.870117,-0.351830395,144710600
14/12/2011,2976.169922,-102.550049,-3.33093136,153957400
15/12/2011,2998.72998,22.560058,0.758023184,141730000
16/12/2011,2972.300049,-26.429931,-0.88137082,205243400
19/12/2011,2974.199951,1.899902,0.063920263,107024600
20/12/2011,3055.389893,81.189942,2.729807792,151683800
21/12/2011,3030.469971,-24.919922,-0.815605303,136210400
22/12/2011,3071.800049,41.330078,1.363817441,97425200
23/12/2011,3102.090088,30.290039,0.986068055,57720200
27/12/2011,3103.110107,1.020019,0.032881669,40091200
28/12/2011,3071.080078,-32.030029,-1.032191185,60153000
29/12/2011,3127.560059,56.479981,1.839091771,68204400
30/12/2011,3159.810059,32.25,1.031155258,61300800
02/01/2012,3222.300049,62.48999,1.977650202,77388600
03/01/2012,3245.399902,23.099853,0.716874675,123415200
04/01/2012,3193.649902,-51.75,-1.594564663,114040800
05/01/2012,3144.909912,-48.73999,-1.526153194,121161600
06/01/2012,3137.360107,-7.549805,-0.240064269,104492800
09/01/2012,3127.689941,-9.670166,-0.308226205,96976800
10/01/2012,3210.790039,83.100098,2.656916113,145862400
11/01/2012,3204.830078,-5.959961,-0.185622882,160926400
12/01/2012,3199.97998,-4.850098,-0.151337134,158950800
13/01/2012,3196.48999,-3.48999,-0.10906287,148237600
16/01/2012,3225,28.51001,0.891916136,91678800
17/01/2012,3269.98999,44.98999,1.39503845,138784600
18/01/2012,3264.929932,-5.060058,-0.154742309,165938400
19/01/2012,3328.939941,64.010009,1.960532395,225110400
20/01/2012,3321.5,-7.439941,-0.223492797,192035600
23/01/2012,3338.419922,16.919922,0.509406051,150082800
24/01/2012,3322.649902,-15.77002,-0.47237976,155540800
25/01/2012,3312.47998,-10.169922,-0.306078651,157690800
26/01/2012,3363.22998,50.75,1.532084731,182746000
27/01/2012,3318.76001,-44.46997,-1.322239938,140533600
30/01/2012,3265.639893,-53.120117,-1.600601334,141927600
31/01/2012,3298.550049,32.910156,1.007770516,130102200
01/02/2012,3367.459961,68.909912,2.089097057,160844200
02/02/2012,3376.659912,9.199951,0.273201496,139818800
03/02/2012,3427.919922,51.26001,1.518068486,172897800
06/02/2012,3405.27002,-22.649902,-0.660747699,120660200
07/02/2012,3411.540039,6.270019,0.184126926,119911600
08/02/2012,3410,-1.540039,-0.045142047,152896800
09/02/2012,3424.709961,14.709961,0.431377155,174475800
10/02/2012,3373.139893,-51.570068,-1.505822934,264071200
13/02/2012,3384.550049,11.410156,0.338265129,147394200
14/02/2012,3375.639893,-8.910156,-0.263259691,157063200
15/02/2012,3390.350098,14.710205,0.435775304,161884400
16/02/2012,3393.25,2.899902,0.085533998,165232800
17/02/2012,3439.620117,46.370117,1.366539954,192343600
20/02/2012,3472.540039,32.919922,0.957080168,139267800
21/02/2012,3465.23999,-7.300049,-0.210222169,143283200
22/02/2012,3447.370117,-17.869873,-0.515689333,174313200
23/02/2012,3447.310059,-0.060058,-0.00174214,161449400
24/02/2012,3467.030029,19.71997,0.572039348,131628200
27/02/2012,3441.449951,-25.580078,-0.737809531,122436800
28/02/2012,3453.98999,12.540039,0.364382431,144284000
29/02/2012,3452.449951,-1.540039,-0.044587246,168217200
01/03/2012,3499.72998,47.280029,1.369463125,199114600
02/03/2012,3501.169922,1.439942,0.041144374,140367000
05/03/2012,3487.540039,-13.629883,-0.389295101,119496400
06/03/2012,3362.560059,-124.97998,-3.583614198,201021600
07/03/2012,3392.330078,29.770019,0.885337912,151405800
08/03/2012,3478.360107,86.030029,2.536015866,167386000
09/03/2012,3487.47998,9.119873,0.262188868,139266200
12/03/2012,3490.060059,2.580079,0.073981185,126652200
13/03/2012,3550.159912,60.099853,1.722029191,144632400
14/03/2012,3564.51001,14.350098,0.404209905,193729400
15/03/2012,3580.209961,15.699951,0.44045187,166627400
16/03/2012,3594.830078,14.620117,0.408359207,216965200
19/03/2012,3577.879883,-16.950195,-0.471515889,118717800
20/03/2012,3530.830078,-47.049805,-1.315019133,130689600
21/03/2012,3527.370117,-3.459961,-0.097992849,134489800
22/03/2012,3472.459961,-54.910156,-1.556688246,142925200
23/03/2012,3476.179932,3.719971,0.10712783,121675600
26/03/2012,3501.97998,25.800048,0.742195413,110539600
27/03/2012,3469.590088,-32.389892,-0.924902261,156349800
28/03/2012,3430.149902,-39.440186,-1.136739067,145509600
29/03/2012,3381.120117,-49.029785,-1.429377328,158467800
30/03/2012,3423.810059,42.689942,1.262597616,151574200
02/04/2012,3462.909912,39.099853,1.14199831,157446000
03/04/2012,3406.780029,-56.129883,-1.620887763,139988000
04/04/2012,3313.469971,-93.310058,-2.738951655,225598400
05/04/2012,3319.810059,6.340088,0.191342854,181386200
10/04/2012,3217.600098,-102.209961,-3.078789424,196653400
11/04/2012,3237.689941,20.089843,0.62437352,200455400
12/04/2012,3269.790039,32.100098,0.991450651,202679800
13/04/2012,3189.090088,-80.699951,-2.468046879,189477800
16/04/2012,3205.280029,16.189941,0.507666468,184440000
17/04/2012,3292.51001,87.229981,2.721446495,185359600
18/04/2012,3240.290039,-52.219971,-1.586023151,176188600
19/04/2012,3174.02002,-66.270019,-2.045187875,230817200
20/04/2012,3188.580078,14.560058,0.458726092,215871600
23/04/2012,3098.370117,-90.209961,-2.829157769,198135600
24/04/2012,3169.320068,70.949951,2.289912061,175301400
25/04/2012,3233.459961,64.139893,2.023774552,202076400
26/04/2012,3229.320068,-4.139893,-0.128032914,251400200
27/04/2012,3266.27002,36.949952,1.144202223,203374400
30/04/2012,3212.800049,-53.469971,-1.63703462,149105600
02/05/2012,3226.330078,13.530029,0.421128884,178449000
03/05/2012,3223.360107,-2.969971,-0.092054158,185129400
04/05/2012,3161.969971,-61.390136,-1.904538555,202082000
07/05/2012,3214.219971,52.25,1.652450861,172284600
08/05/2012,3124.800049,-89.419922,-2.782010031,179565000
09/05/2012,3118.649902,-6.150147,-0.196817297,192860000
10/05/2012,3130.169922,11.52002,0.369391255,192713200
11/05/2012,3129.77002,-0.399902,-0.012775728,168826000
14/05/2012,3057.98999,-71.78003,-2.293460208,168076400
15/05/2012,3039.27002,-18.71997,-0.612165836,202779800
16/05/2012,3048.669922,9.399902,0.309281569,216215400
17/05/2012,3011.98999,-36.679932,-1.203145402,147999600
18/05/2012,3008,-3.98999,-0.132470228,201902000
21/05/2012,3027.149902,19.149902,0.63663238,156823200
22/05/2012,3084.090088,56.940186,1.880983362,191600800
23/05/2012,3003.27002,-80.820068,-2.620548223,195900400
24/05/2012,3038.25,34.97998,1.16472977,165411800
25/05/2012,3047.939941,9.689941,0.318931655,152114600
28/05/2012,3042.969971,-4.96997,-0.163059972,80145000
29/05/2012,3084.699951,41.72998,1.371356944,144484800
30/05/2012,3015.580078,-69.119873,-2.240732457,112349000
31/05/2012,3017.01001,1.429932,0.047418141,122421200
01/06/2012,2950.469971,-66.540039,-2.20549613,250825600
04/06/2012,2954.48999,4.020019,0.136250124,145514000
05/06/2012,2986.100098,31.610108,1.069900663,138917800
06/06/2012,3058.439941,72.339843,2.422552514,220919200
07/06/2012,3071.159912,12.719971,0.415897361,208263000
08/06/2012,3051.689941,-19.469971,-0.633961485,201185600
11/06/2012,3042.76001,-8.929931,-0.292622487,223674000
12/06/2012,3046.909912,4.149902,0.13638611,184617400
13/06/2012,3030.040039,-16.869873,-0.553671539,180674400
14/06/2012,3032.449951,2.409912,0.079533999,158485200
15/06/2012,3087.620117,55.170166,1.819326515,286583400
18/06/2012,3066.189941,-21.430176,-0.694067767,207724400
19/06/2012,3117.919922,51.729981,1.687109474,169850800
20/06/2012,3126.52002,8.600098,0.275828059,145760000
21/06/2012,3114.219971,-12.300049,-0.393410211,171797000
22/06/2012,3090.899902,-23.320069,-0.748825363,139216800
25/06/2012,3021.639893,-69.260009,-2.240771659,153082200
26/06/2012,3012.709961,-8.929932,-0.295532635,139410000
27/06/2012,3063.120117,50.410156,1.673249554,143068400
28/06/2012,3051.679932,-11.440185,-0.373481436,152627000
29/06/2012,3196.649902,144.96997,4.750497209,233703600
02/07/2012,3240.199951,43.550049,1.362365299,214002000
03/07/2012,3271.199951,31,0.95673108,148291200
04/07/2012,3267.75,-3.449951,-0.105464388,101865600
05/07/2012,3229.360107,-38.389893,-1.1748112,176320200
06/07/2012,3168.790039,-60.570068,-1.875605878,159133600
09/07/2012,3156.800049,-11.98999,-0.378377546,128499200
10/07/2012,3175.409912,18.609863,0.589516685,141532600
11/07/2012,3157.25,-18.159912,-0.571891898,125155800
12/07/2012,3135.179932,-22.070068,-0.699028205,150126800
13/07/2012,3180.810059,45.630127,1.45542291,150635200
16/07/2012,3179.899902,-0.910157,-0.028614,121651800
17/07/2012,3176.969971,-2.929931,-0.092139095,237617000
18/07/2012,3235.399902,58.429931,1.839171649,168883200
19/07/2012,3263.639893,28.239991,0.87284391,210156600
20/07/2012,3193.889893,-69.75,-2.137184318,219491400
23/07/2012,3101.530029,-92.359864,-2.891767315,204753200
24/07/2012,3074.679932,-26.850097,-0.865704886,152292600
25/07/2012,3081.73999,7.060058,0.229619283,152737000
26/07/2012,3207.120117,125.380127,4.068484928,271658800
27/07/2012,3280.189941,73.069824,2.27836256,221471800
30/07/2012,3320.709961,40.52002,1.235294929,176840200
31/07/2012,3291.659912,-29.050049,-0.874814402,166607200
01/08/2012,3321.560059,29.900147,0.90836076,133694800
02/08/2012,3232.459961,-89.100098,-2.682477403,264425000
03/08/2012,3374.189941,141.72998,4.384585786,178642800
06/08/2012,3401.560059,27.370118,0.811161152,143402200
07/08/2012,3453.280029,51.71997,1.520477931,171331800
08/08/2012,3438.26001,-15.020019,-0.434949349,131818400
09/08/2012,3456.709961,18.449951,0.536607207,121509600
10/08/2012,3435.620117,-21.089844,-0.610113207,114694000
13/08/2012,3426.409912,-9.210205,-0.268079843,88928400
14/08/2012,3450.27002,23.860108,0.696358831,90552800
15/08/2012,3449.199951,-1.070069,-0.031014065,61739600
16/08/2012,3480.48999,31.290039,0.907168023,109118400
17/08/2012,3488.379883,7.889893,0.226689145,144554400
20/08/2012,3480.580078,-7.799805,-0.223593911,114608000
21/08/2012,3513.280029,32.699951,0.93949716,107936200
22/08/2012,3461.649902,-51.630127,-1.469570503,99352000
23/08/2012,3432.560059,-29.089843,-0.840346188,112876400
24/08/2012,3433.209961,0.649902,0.018933449,107574600
27/08/2012,3462.830078,29.620117,0.862752856,79701800
28/08/2012,3431.550049,-31.280029,-0.903308228,85575000
29/08/2012,3413.889893,-17.660156,-0.514640782,98265400
30/08/2012,3379.110107,-34.779786,-1.018772927,121919400
31/08/2012,3413.070068,33.959961,1.004997172,159808000
03/09/2012,3453.709961,40.639893,1.190713703,77359400
04/09/2012,3399.040039,-54.669922,-1.582933211,90892600
05/09/2012,3405.790039,6.75,0.198585481,137866600
06/09/2012,3509.879883,104.089844,3.056261332,214895200
07/09/2012,3519.050049,9.170166,0.261267232,242138600
10/09/2012,3506.050049,-13,-0.369417878,139082000
11/09/2012,3537.300049,31.25,0.891316426,144834400
12/09/2012,3543.790039,6.48999,0.183472985,212529600
13/09/2012,3502.090088,-41.699951,-1.176704899,155258400
14/09/2012,3581.580078,79.48999,2.269787127,230404600
17/09/2012,3553.689941,-27.890137,-0.778710413,142076400
18/09/2012,3512.689941,-41,-1.153730367,167406800
19/09/2012,3531.820068,19.130127,0.544600501,155636400
20/09/2012,3509.919922,-21.900146,-0.620081023,137676200
21/09/2012,3530.719971,20.800049,0.592607508,234806800
24/09/2012,3497.219971,-33.5,-0.94881498,106334400
25/09/2012,3513.810059,16.590088,0.474379311,122937000
26/09/2012,3414.840088,-98.969971,-2.816599911,163388200
27/09/2012,3439.320068,24.47998,0.716870464,114155800
28/09/2012,3354.820068,-84.5,-2.456880963,157124800
01/10/2012,3434.97998,80.159912,2.389395269,161579200
02/10/2012,3414.22998,-20.75,-0.604079212,137533200
03/10/2012,3406.02002,-8.20996,-0.240463005,118791200
04/10/2012,3401.199951,-4.820069,-0.141516168,111079600
05/10/2012,3457.040039,55.840088,1.641776103,143091000
08/10/2012,3406.530029,-50.51001,-1.461076801,123548600
09/10/2012,3382.780029,-23.75,-0.69719039,185969000
10/10/2012,3365.870117,-16.909912,-0.499882105,140022200
11/10/2012,3413.719971,47.849854,1.421619146,141013400
12/10/2012,3389.080078,-24.639893,-0.721790106,173790200
15/10/2012,3420.280029,31.199951,0.920602355,125729400
16/10/2012,3500.939941,80.659912,2.358283863,163753600
17/10/2012,3527.5,26.560059,0.758655088,229314400
18/10/2012,3535.179932,7.679932,0.217716003,184827000
19/10/2012,3504.560059,-30.619873,-0.866147511,219409800
22/10/2012,3483.25,-21.310059,-0.608066594,134746600
23/10/2012,3406.5,-76.75,-2.203401995,161423000
24/10/2012,3426.48999,19.98999,0.586819022,123443600
25/10/2012,3411.530029,-14.959961,-0.436597248,132274000
26/10/2012,3435.090088,23.560059,0.690600956,141176000
29/10/2012,3408.889893,-26.200195,-0.762722209,101421800
30/10/2012,3459.439941,50.550048,1.482888846,79154400
31/10/2012,3429.27002,-30.169921,-0.872104199,118320800
01/11/2012,3475.399902,46.129882,1.345180803,112130000
02/11/2012,3492.459961,17.060059,0.490880459,164708800
05/11/2012,3448.5,-43.959961,-1.258710522,103696800
06/11/2012,3478.659912,30.159912,0.8745806,100138600
07/11/2012,3409.590088,-69.069824,-1.985529651,186738000
08/11/2012,3407.679932,-1.910156,-0.056023039,194507600
09/11/2012,3423.570068,15.890136,0.466303653,196468200
12/11/2012,3411.649902,-11.920166,-0.348179408,105320800
13/11/2012,3430.600098,18.950196,0.55545547,134343200
14/11/2012,3400.02002,-30.580078,-0.89139151,142418200
15/11/2012,3382.399902,-17.620118,-0.518235713,137885400
16/11/2012,3341.52002,-40.879882,-1.208605818,164486000
19/11/2012,3439.580078,98.060058,2.934594359,124613000
20/11/2012,3462.060059,22.479981,0.653567601,108347200
21/11/2012,3477.360107,15.300048,0.441934794,106637800
22/11/2012,3498.219971,20.859864,0.59987644,125237600
23/11/2012,3528.800049,30.580078,0.874161095,187965800
26/11/2012,3500.939941,-27.860108,-0.789506564,107463200
27/11/2012,3502.129883,1.189942,0.033989215,118886400
28/11/2012,3515.189941,13.060058,0.37291758,111925800
29/11/2012,3568.879883,53.689942,1.527369585,136953400
30/11/2012,3557.280029,-11.599854,-0.325027863,261395000
03/12/2012,3566.590088,9.310059,0.261718474,122978400
04/12/2012,3580.47998,13.889892,0.389444586,148535400
05/12/2012,3590.5,10.02002,0.279851306,126952800
06/12/2012,3601.649902,11.149902,0.310538978,157769800
07/12/2012,3605.610107,3.960205,0.109955301,120629200
10/12/2012,3612.100098,6.489991,0.179997027,106222200
11/12/2012,3646.149902,34.049804,0.94265948,116762600
12/12/2012,3646.659912,0.51001,0.013987631,101235800
13/12/2012,3643.129883,-3.530029,-0.096801706,105850400
14/12/2012,3643.280029,0.150146,0.004121346,182944400
17/12/2012,3638.100098,-5.179931,-0.142177679,136648200
18/12/2012,3648.629883,10.529785,0.289430876,189095600
19/12/2012,3664.590088,15.960205,0.437430091,155859400
20/12/2012,3666.72998,2.139892,0.058393762,156365400
21/12/2012,3661.399902,-5.330078,-0.145363254,274258800
27/12/2012,3674.26001,12.860108,0.351234728,76549200
28/12/2012,3620.25,-54.01001,-1.469956123,49791000
02/01/2013,3733.929932,113.679932,3.140112755,114179400
03/01/2013,3721.169922,-12.76001,-0.341731372,58745000
04/01/2013,3730.02002,8.850098,0.237831063,64316800
07/01/2013,3704.639893,-25.380127,-0.680428707,82577200
08/01/2013,3705.879883,1.23999,0.033471269,90902400
09/01/2013,3717.449951,11.570068,0.312208392,130148400
10/01/2013,3703.120117,-14.329834,-0.385474833,140769400
11/01/2013,3706.02002,2.899903,0.07830972,83582800
14/01/2013,3708.25,2.22998,0.060171828,29746400
15/01/2013,3697.350098,-10.899902,-0.293936547,103642200
16/01/2013,3708.48999,11.139892,0.301293946,90940200
17/01/2013,3744.110107,35.620117,0.960501905,97595600
18/01/2013,3741.580078,-2.530029,-0.067573574,100071000
21/01/2013,3763.030029,21.449951,0.573285899,57381200
22/01/2013,3741.01001,-22.020019,-0.585167241,98266200
23/01/2013,3726.169922,-14.840088,-0.396686669,96342200
24/01/2013,3752.169922,26,0.697767427,79562200
25/01/2013,3778.159912,25.98999,0.692665592,100132000
28/01/2013,3780.889893,2.729981,0.072256894,83043200
29/01/2013,3785.820068,4.930175,0.130397212,84269800
30/01/2013,3765.52002,-20.300048,-0.5362127,96926400
31/01/2013,3732.600098,-32.919922,-0.874246368,121568600
01/02/2013,3773.530029,40.929931,1.096552803,108402400
04/02/2013,3659.909912,-113.620117,-3.010976887,126058600
05/02/2013,3694.699951,34.790039,0.950570911,90120000
06/02/2013,3642.899902,-51.800049,-1.402009627,130229600
07/02/2013,3601.050049,-41.849853,-1.14880601,102633000
08/02/2013,3649.5,48.449951,1.345439534,98615600
11/02/2013,3650.580078,1.080078,0.029595232,69192400
12/02/2013,3686.580078,36,0.986144646,88558400
13/02/2013,3698.530029,11.949951,0.324147333,89567200
14/02/2013,3669.600098,-28.929931,-0.782200787,112155000
15/02/2013,3660.370117,-9.229981,-0.251525527,103652600
18/02/2013,3667.040039,6.669922,0.182219879,65821000
19/02/2013,3735.820068,68.780029,1.87562798,100742000
20/02/2013,3709.879883,-25.940185,-0.694363875,119456600
21/02/2013,3624.800049,-85.079834,-2.293331231,142011800
22/02/2013,3706.280029,81.47998,2.247847575,107975400
25/02/2013,3721.330078,15.050049,0.406068858,133442600
26/02/2013,3621.919922,-99.410156,-2.671360882,162457200
27/02/2013,3691.48999,69.570068,1.920806354,125396600
28/02/2013,3723,31.51001,0.85358514,124268000
01/03/2013,3699.909912,-23.090088,-0.620201128,106514200
04/03/2013,3709.76001,9.850098,0.266225347,98922400
05/03/2013,3787.189941,77.429931,2.08719515,112332600
06/03/2013,3773.76001,-13.429931,-0.354614667,90551200
07/03/2013,3793.780029,20.020019,0.530505887,88515400
08/03/2013,3840.149902,46.369873,1.222260454,110423000
11/03/2013,3836.27002,-3.879882,-0.10103465,73777000
12/03/2013,3839.969971,3.699951,0.096446574,84350200
13/03/2013,3836.040039,-3.929932,-0.102342779,83695200
14/03/2013,3871.580078,35.540039,0.926477269,119993400
15/03/2013,3844.030029,-27.550049,-0.711597034,198658000
18/03/2013,3825.469971,-18.560058,-0.482828122,122589000
19/03/2013,3775.75,-49.719971,-1.29970883,126794800
20/03/2013,3829.560059,53.810059,1.425148884,105949800
21/03/2013,3774.850098,-54.709961,-1.428622613,103805600
22/03/2013,3770.290039,-4.560059,-0.120801062,95914400
25/03/2013,3727.97998,-42.310059,-1.122196398,131724200
26/03/2013,3748.639893,20.659913,0.554185192,108932200
27/03/2013,3711.639893,-37,-0.987024656,140480800
28/03/2013,3731.419922,19.780029,0.53291886,109480800
02/04/2013,3805.370117,73.950195,1.981824521,129183200
03/04/2013,3754.959961,-50.410156,-1.324710986,113307000
04/04/2013,3726.159912,-28.800049,-0.766986847,124703400
05/04/2013,3663.47998,-62.679932,-1.682158938,127796600
08/04/2013,3666.780029,3.300049,0.090079624,79621800
09/04/2013,3670.719971,3.939942,0.107449642,97491000
10/04/2013,3743.709961,72.98999,1.988437979,125566400
11/04/2013,3775.659912,31.949951,0.853430189,101183000
12/04/2013,3729.300049,-46.359863,-1.227861197,100063800
15/04/2013,3710.47998,-18.820069,-0.504654191,103653000
16/04/2013,3685.790039,-24.689941,-0.665410975,107304000
17/04/2013,3599.22998,-86.560059,-2.348480464,156357600
18/04/2013,3599.360107,0.130127,0.003615412,132881000
19/04/2013,3651.959961,52.599854,1.461366811,121170000
22/04/2013,3652.129883,0.169922,0.004652899,88581400
23/04/2013,3783.050049,130.920166,3.584762048,151079000
24/04/2013,3842.939941,59.889892,1.583111279,141670400
25/04/2013,3840.469971,-2.46997,-0.064272927,98405200
26/04/2013,3810.050049,-30.419922,-0.792088526,92558000
29/04/2013,3868.679932,58.629883,1.538821859,86171400
30/04/2013,3856.75,-11.929932,-0.308372163,101008600
02/05/2013,3858.76001,2.01001,0.052116679,118408600
03/05/2013,3912.949951,54.189941,1.404335612,109438000
06/05/2013,3907.040039,-5.909912,-0.151034694,47146400
07/05/2013,3921.320068,14.280029,0.365494821,105486400
08/05/2013,3956.280029,34.959961,0.891535513,85164600
09/05/2013,3928.580078,-27.699951,-0.700151425,64145400
10/05/2013,3953.830078,25.25,0.642725858,94890400
13/05/2013,3945.199951,-8.630127,-0.218272582,75023600
14/05/2013,3966.060059,20.860108,0.528746534,89435600
15/05/2013,3982.22998,16.169921,0.407707416,93773200
16/05/2013,3979.070068,-3.159912,-0.079350314,93967400
17/05/2013,4001.27002,22.199952,0.557918097,148916000
20/05/2013,4022.850098,21.580078,0.53933071,61728800
21/05/2013,4036.179932,13.329834,0.331352988,87155000
22/05/2013,4051.110107,14.930175,0.369908558,92980000
23/05/2013,3967.149902,-83.960205,-2.072523402,127183600
24/05/2013,3956.790039,-10.359863,-0.261141204,60558800
27/05/2013,3995.159912,38.369873,0.96972224,39186400
28/05/2013,4050.560059,55.400147,1.38668159,99488800
29/05/2013,3974.120117,-76.439942,-1.887145009,91563600
30/05/2013,3996.310059,22.189942,0.55836113,84607200
31/05/2013,3948.590088,-47.719971,-1.194100815,133511800
03/06/2013,3920.669922,-27.920166,-0.707092035,93646600
04/06/2013,3925.830078,5.160156,0.13161414,75275800
05/06/2013,3852.439941,-73.390137,-1.869417054,98550400
06/06/2013,3814.280029,-38.159912,-0.990538791,92674800
07/06/2013,3872.590088,58.310059,1.528730417,102233400
10/06/2013,3864.360107,-8.229981,-0.212518775,67885400
11/06/2013,3810.560059,-53.800048,-1.392211039,106952600
12/06/2013,3793.699951,-16.860108,-0.44245748,82900600
13/06/2013,3797.97998,4.280029,0.112819386,104036400
14/06/2013,3805.159912,7.179932,0.189046073,77729800
17/06/2013,3863.659912,58.5,1.537386111,88895600
18/06/2013,3860.550049,-3.109863,-0.080490081,75693000
19/06/2013,3839.340088,-21.209961,-0.549402565,84862200
20/06/2013,3698.929932,-140.410156,-3.657142967,143397400
21/06/2013,3658.040039,-40.889893,-1.105451948,170441400
24/06/2013,3595.629883,-62.410156,-1.706109155,133725200
25/06/2013,3649.820068,54.190185,1.507112433,105236600
26/06/2013,3726.040039,76.219971,2.08832133,109058400
27/06/2013,3762.189941,36.149902,0.970196284,97420600
28/06/2013,3738.909912,-23.280029,-0.618789305,118744800
01/07/2013,3767.47998,28.570068,0.76412828,88607000
02/07/2013,3742.570068,-24.909912,-0.661182332,77200400
03/07/2013,3702.01001,-40.560058,-1.083748795,105048400
04/07/2013,3809.310059,107.300049,2.898426766,111232600
05/07/2013,3753.850098,-55.459961,-1.455905666,98157600
08/07/2013,3823.830078,69.97998,1.86421882,76401000
09/07/2013,3843.560059,19.729981,0.515974314,89875000
10/07/2013,3840.530029,-3.03003,-0.078833944,73308600
11/07/2013,3868.97998,28.449951,0.740781892,92621400
12/07/2013,3855.090088,-13.889892,-0.359006562,72635000
15/07/2013,3878.580078,23.48999,0.609324023,55995800
16/07/2013,3851.030029,-27.550049,-0.710312755,65496000
17/07/2013,3872.02002,20.989991,0.545048749,76429400
18/07/2013,3927.790039,55.770019,1.440333953,91194000
19/07/2013,3925.320068,-2.469971,-0.062884497,89217600
22/07/2013,3939.919922,14.599854,0.371940472,67872400
23/07/2013,3923.090088,-16.829834,-0.427161829,93653800
24/07/2013,3962.75,39.659912,1.010935541,101852200
25/07/2013,3956.02002,-6.72998,-0.169831052,101230000
26/07/2013,3968.840088,12.820068,0.324064791,93854600
29/07/2013,3968.909912,0.069824,0.001759305,89540800
30/07/2013,3986.610107,17.700195,0.445971196,79142900
31/07/2013,3992.689941,6.079834,0.152506361,98222000
01/08/2013,4042.72998,50.040039,1.253291383,133956900
02/08/2013,4045.649902,2.919922,0.072226491,90971300
05/08/2013,4049.969971,4.320069,0.106783066,75312500
06/08/2013,4032.570068,-17.399903,-0.42963042,102019000
07/08/2013,4038.48999,5.919922,0.146802706,84145300
08/08/2013,4064.320068,25.830078,0.639597425,81525100
09/08/2013,4076.550049,12.229981,0.300910873,87489200
12/08/2013,4071.679932,-4.870117,-0.119466631,71797900
13/08/2013,4092.5,20.820068,0.511338522,73464100
14/08/2013,4114.200195,21.700195,0.530243005,72401700
15/08/2013,4093.199951,-21.000244,-0.510433207,67105100
16/08/2013,4123.890137,30.690186,0.749784676,81788800
19/08/2013,4083.97998,-39.910157,-0.967779346,63656900
20/08/2013,4028.929932,-55.050048,-1.347950976,99059500
21/08/2013,4015.090088,-13.839844,-0.343511658,67324800
22/08/2013,4059.120117,44.030029,1.096613726,78639800
23/08/2013,4069.469971,10.349854,0.254977771,60975400
26/08/2013,4067.129883,-2.340088,-0.057503508,36474700
27/08/2013,3968.72998,-98.399903,-2.419394163,108198400
28/08/2013,3960.459961,-8.270019,-0.208379483,110503100
29/08/2013,3986.350098,25.890137,0.653715408,81767500
30/08/2013,3933.780029,-52.570069,-1.318751934,93756500
02/09/2013,4006.01001,72.229981,1.836146924,67423200
03/09/2013,3974.070068,-31.939942,-0.797300604,93598000
04/09/2013,3980.419922,6.349854,0.159782135,83843400
05/09/2013,4006.800049,26.380127,0.662747336,103932100
06/09/2013,4049.189941,42.389892,1.057948774,111738400
09/09/2013,4040.330078,-8.859863,-0.218805814,76420300
10/09/2013,4116.640137,76.310059,1.888708534,113480600
11/09/2013,4119.109863,2.469726,0.059993731,94463300
12/09/2013,4106.629883,-12.47998,-0.302977595,115335800
13/09/2013,4114.5,7.870117,0.191644176,80926400
16/09/2013,4152.220215,37.720215,0.916763033,92101800
17/09/2013,4145.509766,-6.710449,-0.161611106,79838200
18/09/2013,4170.399902,24.890136,0.600411949,78450600
19/09/2013,4206.040039,35.640137,0.854597589,121735400
20/09/2013,4203.660156,-2.379883,-0.056582509,199054700
23/09/2013,4172.080078,-31.580078,-0.751251929,87034800
24/09/2013,4195.609863,23.529785,0.563982104,83359100
25/09/2013,4195.350098,-0.259765,-0.006191353,82546800
26/09/2013,4186.720215,-8.629883,-0.205701141,84538000
27/09/2013,4186.77002,0.049805,0.001189595,74908000
30/09/2013,4143.439941,-43.330079,-1.034928568,90782800
01/10/2013,4196.600098,53.160157,1.282995717,81348300
02/10/2013,4158.160156,-38.439942,-0.915978199,86634500
03/10/2013,4127.97998,-30.180176,-0.725806002,70162300
04/10/2013,4164.25,36.27002,0.878638467,73009600
07/10/2013,4165.580078,1.330078,0.031940397,70427600
08/10/2013,4133.529785,-32.050293,-0.769407679,80755100
09/10/2013,4127.049805,-6.47998,-0.156766259,100956600
10/10/2013,4218.109863,91.060058,2.206420138,112910700
11/10/2013,4219.97998,1.870117,0.044335427,82964500
14/10/2013,4222.959961,2.979981,0.070615999,68353200
15/10/2013,4256.02002,33.060059,0.782864609,89147800
16/10/2013,4243.720215,-12.299805,-0.288997818,103286100
17/10/2013,4239.640137,-4.080078,-0.096143897,93448900
18/10/2013,4286.029785,46.389648,1.094188339,97855900
21/10/2013,4276.919922,-9.109863,-0.212547823,76389900
22/10/2013,4295.430176,18.510254,0.432794028,98589500
23/10/2013,4260.660156,-34.77002,-0.809465375,111605000
24/10/2013,4275.689941,15.029785,0.352757189,81353000
25/10/2013,4272.310059,-3.379882,-0.07904881,85491700
28/10/2013,4251.609863,-20.700196,-0.484519984,76895900
29/10/2013,4278.089844,26.479981,0.622822457,80230900
30/10/2013,4274.109863,-3.979981,-0.09303173,79788000
31/10/2013,4299.890137,25.780274,0.603172937,94117200
01/11/2013,4273.189941,-26.700196,-0.620950656,55272500
04/11/2013,4288.589844,15.399903,0.360384238,60398200
05/11/2013,4253.339844,-35.25,-0.821948502,103977800
06/11/2013,4286.930176,33.590332,0.789740139,85653100
